doc_id,category,filename,title,title_removal_mode,removed_title_text,retained_first_line_body,sentence_count,avg_sentence_len,median_sentence_len
256,01_1情感生活,2018_09_15 咪蒙3周年 _ 世界很坏，还好你们在 conv.txt,2018_09_15 咪蒙3周年 _ 世界很坏，还好你们在,date_header_with_inline_body,咪蒙3周年|世界很坏，还好你们在 原创：咪蒙 咪蒙 2018-09-15,今天，是咪蒙公号3周年纪念日。 想跟大家说说心里话。 这一年，是我安全感崩塌的一年。 这一年，发生了很多事。,86,19.16,16.0
257,01_1情感生活,2018_09_17 和799个网友见面后，我哭了！ conv.txt,2018_09_17 和799个网友见面后，我哭了！,date_header_with_inline_body,和799个网友见面后，我哭了！ 原创：咪蒙 咪蒙 2018-09-17,有人问我，咪蒙，你自恋吗？ 哎呀妈呀。,88,20.28,17.0
258,01_1情感生活,2018_09_23 《我就是演员》：那个不知好歹的傻子，终于火了！ conv.txt,2018_09_23 《我就是演员》：那个不知好歹的傻子，终于火了！,date_header_with_inline_body,《我就是演员》：那个不知好歹的傻子，终于火了！ 原创：意晴 咪蒙 2018-09-23,你看过爱情公寓吗？ 那时你多大？,116,20.72,19.0
259,01_1情感生活,2018_09_26 和张雨绮一样敢爱敢恨的女生，最后怎么样了？ conv.txt,2018_09_26 和张雨绮一样敢爱敢恨的女生，最后怎么样了？,date_header_with_inline_body,和张雨绮一样敢爱敢恨的女生，最后怎么样了？ 杨乐多 咪蒙 2018-09-26,最近我突然对爱情和婚姻有了一些新的感悟，大概是因为发生了一些事情，听到了很多莫名其妙的声音。,100,21.67,19.0
260,01_1情感生活,2018_09_27 张雨绮离婚：我挑男人不行，但打人渣还是ok的！ conv.txt,2018_09_27 张雨绮离婚：我挑男人不行，但打人渣还是ok的！,date_header_with_inline_body,张雨绮离婚：我挑男人不行，但打人渣还是ok的！ 原创：咪蒙 咪蒙 2018-09-27,孔子说，家暴是不对的，张雨绮除外。 是的，新闻里说，张雨绮和老公发生肢体冲突，她愤而打了老公。 导致她老公有两处约1cm切割伤。,97,20.65,16.0
261,01_1情感生活,2018_10_03 《李茶的姑妈》：为什么现在的男生越来越恨嫁 conv.txt,2018_10_03 《李茶的姑妈》：为什么现在的男生越来越恨嫁,date_header_with_inline_body,《李茶的姑妈》：为什么现在的男生越来越恨嫁 原创：罗可可 咪蒙 2018-10-03,国庆已经第三天了。 跟我一样宅在家的小伙伴，是不是开始无聊啦? 无聊的时候最适合干的事什么呢？ 当然是胸口碎大石、脑门砸核桃啦！ 好啦好啦，说认真的，可以去看国庆档电影。 今天，我先跟你们说说这部最近很火的，《李茶的姑妈》。,115,19.67,17.0
262,01_1情感生活,2018_10_03 结婚那天，我突然多了30个_爸爸_！ conv.txt,2018_10_03 结婚那天，我突然多了30个_爸爸_！,date_header_with_inline_body,结婚那天，我突然多了30个“爸爸”！ 原创：咪蒙 咪蒙 2018-10-03,国庆黄金周，又名，婚礼黄金周。 娜扎当伴娘上热搜了，邓伦当伴郎上热搜了，也不知道我和车银优（我的新晋老公！王一博刘昊然胡一天邓伦对不起， 我变心了！）准备结婚的事什么时候上热搜。 结婚很开心，一是因为两个相爱的人终于能在一起了，二是因为大家都是第一次结婚，不太熟练，现场会闹出很多搞笑 的事！,60,29.15,26.0
263,01_1情感生活,2018_10_09 有一个戏精女友，是什么体验？ conv.txt,2018_10_09 有一个戏精女友，是什么体验？,date_header_with_inline_body,有一个戏精女友，是什么体验？ 原创：被甜到掉牙的 咪蒙 2018-10-09,国庆刚结束，我相信你们都有点想死。 我就不一样了。,151,17.98,16.0
264,01_1情感生活,2018_10_11 真爱预警！对方的废话正在输入…… conv.txt,2018_10_11 真爱预警！对方的废话正在输入……,date_header_with_inline_body,真爱预警！对方的废话正在输入…… 原创：杨小旦 咪蒙 2018-10-11,你喜欢说废话吗？ 我喜欢。 仅对我喜欢的人说。,26,22.85,21.0
265,01_1情感生活,2018_10_15 友情中的占有欲，比爱情还可怕 conv.txt,2018_10_15 友情中的占有欲，比爱情还可怕,date_header_with_inline_body,友情中的占有欲，比爱情还可怕 杨乐多 咪蒙 2018-10-15,女生真的是种可怕的生物。 喜欢吃醋。,198,22.47,20.0
266,01_1情感生活,2018_10_16 赵丽颖&冯绍峰：_结婚的唯一理由，是老娘爱了！_ conv.txt,2018_10_16 赵丽颖&冯绍峰：_结婚的唯一理由，是老娘爱了！_,date_header_with_inline_body,赵丽颖&冯绍峰：“结婚的唯一理由，是老娘爱了！” 原创：莉莉雅 咪蒙 2018-10-16,没有想到，赵丽颖和冯绍峰的第一次官宣，竟然就是“结婚”的重磅消息。,56,28.52,26.0
267,01_1情感生活,2018_10_17 官宣 _ 我结婚了，和一个80岁的老太太！ conv.txt,2018_10_17 官宣 _ 我结婚了，和一个80岁的老太太！,date_header_with_inline_body,官宣|我结婚了，和一个80岁的老太太！ 原创：咪蒙 咪蒙 2018-10-17,今天是重阳节，不知道你还记得吗？ 这是一个很少被提及的节日，没有法定假期，没有商家宣传，也就没有人关心。 但这是属于爷爷奶奶的，为数不多的节日啊。,58,27.29,25.0
268,01_1情感生活,2018_10_19 《娘道》：女人活着，不就是为了生儿子吗？ conv.txt,2018_10_19 《娘道》：女人活着，不就是为了生儿子吗？,date_header_with_inline_body,《娘道》：女人活着，不就是为了生儿子吗？ 原创：莉莉雅任小葱 咪蒙 2018-10-19,有点惊讶，本年度见过的最强玛丽苏，不是魏璎珞，不是扶摇，而是《娘道》里的瑛娘。,66,29.38,23.5
269,01_1情感生活,2018_10_24 又倔又硬又霸道？我就爱这样的狮子座！ conv.txt,2018_10_24 又倔又硬又霸道？我就爱这样的狮子座！,date_header_with_inline_body,又倔又硬又霸道？我就爱这样的狮子座！ 原创：麦一十 咪蒙 2018-10-24,和狮子座谈恋爱是什么样的体验？ 我拿着这个问题，问了十个朋友。 有八个朋友说：好难。 还有两个朋友说：狮子那么霸道，不适合谈恋爱吧。,78,20.06,17.0
270,01_1情感生活,2018_10_24 赵丽颖、霍思燕、应采儿都做对的一件事，你一定不知道！ conv.txt,2018_10_24 赵丽颖、霍思燕、应采儿都做对的一件事，你一定不知道！,date_header_with_inline_body,赵丽颖、霍思燕、应采儿都做对的一件事，你一定不知道！ 原创：咪蒙 咪蒙 2018-10-24,妈耶。 我们公司98年的实习生，竟然说恐婚！ 她的初吻还在呢，竟然就害怕结婚了。 我：？？？ 我以为她是个例，后来我在公司群里一问。 没想到恐婚的人那么多。,118,20.01,18.0
271,01_1情感生活,2018_10_28 唐嫣&罗晋：演过最好的爱情剧，就是我和你的婚礼！ conv.txt,2018_10_28 唐嫣&罗晋：演过最好的爱情剧，就是我和你的婚礼！,date_header_with_inline_body,唐嫣&罗晋：演过最好的爱情剧，就是我和你的婚礼！ 原创：莉莉雅 咪蒙 2018-10-28,今天，又是血槽被清空的一天！,64,29.17,27.0
272,01_1情感生活,2018_10_30 老公手机里的100个秘密，终于被我发现了... conv.txt,2018_10_30 老公手机里的100个秘密，终于被我发现了...,date_header_with_inline_body,老公手机里的100个秘密，终于被我发现了... 原创：咪蒙 咪蒙 2018-10-30,同事又跟男友撕起来了。 你们知道的嘛！我对这种事最感兴趣了！就想去吃吃瓜。,73,24.99,19.0
273,01_1情感生活,2018_11_08 妈！你为什么这么爱那个_渣男_！ conv.txt,2018_11_08 妈！你为什么这么爱那个_渣男_！,date_header_with_inline_body,妈！你为什么这么爱那个“渣男”！ 原创：莉莉雅 咪蒙 2018-11-08,最近有个节目叫《妻子的浪漫旅行》。 是几个妻子组团在外面吃吃吃玩玩玩浪浪浪。 而丈夫们，就坐在一起围观，妻子们在旅行的途中遇见的各种各样的事。,89,26.57,23.0
274,01_1情感生活,2018_11_10 _我用60块，换了一张脸！_ conv.txt,2018_11_10 _我用60块，换了一张脸！_,date_header_with_inline_body,“我用60块，换了一张脸！” 原创：咪蒙 咪蒙 2018-11-10,大家是不是都已经把闹钟调成这样，就等0点的双十一了！！！,23,49.83,41.0
275,01_1情感生活,2018_11_16 _喜欢你10年，再追你来得及吗？_ conv.txt,2018_11_16 _喜欢你10年，再追你来得及吗？_,date_header_standalone_line,“喜欢你10年，再追你来得及吗？” 原创：咪蒙 咪蒙 2018-11-16,,108,22.87,21.0
276,01_1情感生活,2018_11_19 俞敏洪：直男癌别的不行，甩锅很行！ conv.txt,2018_11_19 俞敏洪：直男癌别的不行，甩锅很行！,date_header_with_inline_body,俞敏洪：直男癌别的不行，甩锅很行！ 原创：咪蒙 咪蒙 2018-11-19,过气老男人俞敏洪红了。,98,25.82,21.0
277,01_1情感生活,2018_11_30 凌晨两点，我翻完了老公的手机… conv.txt,2018_11_30 凌晨两点，我翻完了老公的手机…,date_header_with_inline_body,凌晨两点，我翻完了老公的手机… 原创：咪蒙 咪蒙 2018-11-30,朋友聚会，喝酒，玩坦白局。 其中一个问题是：你们看另一半的手机吗？ 现场只有一个女生说不看。 因为她尊重男朋友的隐私，给他空间和自由。 当然，主要是因为她男朋友有老婆。,92,22.84,18.0
278,01_1情感生活,2018_12_06 价值613万的《宠女友秘籍》，限时免费！ conv.txt,2018_12_06 价值613万的《宠女友秘籍》，限时免费！,date_header_with_inline_body,价值613万的《宠女友秘籍》，限时免费！ 原创：麦一十 咪蒙 2018-12-06,最近，宠妻届有了新的动向！ 出现一种新新人类：彩虹屁男友。,50,21.04,19.0
279,01_1情感生活,2018_12_07 我爱上离婚有子的40岁大叔，我妈第一个支持！ conv.txt,2018_12_07 我爱上离婚有子的40岁大叔，我妈第一个支持！,date_header_with_inline_body,我爱上离婚有子的40岁大叔，我妈第一个支持！ 原创：莉莉雅 咪蒙 2018-12-07,你们有没有谈过那种特别疯狂的恋爱？？,134,23.13,20.5
281,01_1情感生活,2018_12_25 好想娶一个四川男人啊啊啊啊啊啊啊！ conv.txt,2018_12_25 好想娶一个四川男人啊啊啊啊啊啊啊！,date_header_with_inline_body,好想娶一个四川男人啊啊啊啊啊啊啊！ 原创：莉莉雅+段振宇 咪蒙 2018-12-25,跟你们说哦，我今天差点被一个新闻笑死了！ 新闻里有个四川男人，在街边接受采访，被人问道， “你觉得结了婚的男人，上交多少钱比较合适？”,94,26.94,22.0
282,01_1情感生活,2018_12_27 试问，谁不想25岁赚3亿美元啊！ conv.txt,2018_12_27 试问，谁不想25岁赚3亿美元啊！,date_header_with_inline_body,试问，谁不想25岁赚3亿美元啊！ 原创：咪蒙 咪蒙 2018-12-27,郑重宣布一件大事： 最近我想睡薛兆丰。 妈耶，逻辑好的人，太特么性感了。,106,22.92,20.5
283,01_1情感生活,2019_01_04 犯规啊啊啊！直男还能这么可爱？！ conv.txt,2019_01_04 犯规啊啊啊！直男还能这么可爱？！,date_header_with_inline_body,犯规啊啊啊！直男还能这么可爱？！ 原创：咪蒙 咪蒙 1月4日,太！无！语！了！ 粉丝大橘前两天刚跳槽，工作压力特别大，晚上回到家就抱着男友吐槽。 结果男友立马开始给她指导工作，说她分不清重点，没有目标感…… ？？？,81,19.23,16.0
284,01_1情感生活,2019_01_14 说出来你可能不信，有钱男人喜欢丑女人 conv.txt,2019_01_14 说出来你可能不信，有钱男人喜欢丑女人,date_header_with_inline_body,说出来你可能不信，有钱男人喜欢丑女人 原创：莉莉雅 咪蒙 1月14日,来吧，今天我们来讨论一个永恒的话题： 到底要怎样才能嫁给有钱人？ 要腿长两米、胸围36E，还是长得像范冰冰？,127,22.9,21.0
285,01_1情感生活,2019_01_18 比起假装高潮，我们更擅长假装陪伴 conv.txt,2019_01_18 比起假装高潮，我们更擅长假装陪伴,date_header_with_inline_body,比起假装高潮，我们更擅长假装陪伴 原创：咪蒙 咪蒙 1月18日,失恋难过的时候，你最需要什么？ 陪伴。,93,22.38,21.0
286,01_1情感生活,2019_01_19 吴x波：当我小三吗？送你去坐牢的那种！ conv.txt,2019_01_19 吴x波：当我小三吗？送你去坐牢的那种！,date_header_with_inline_body,吴x波：当我小三吗？送你去坐牢的那种！ 原创：莉莉雅 咪蒙 1月19日,2013年，“大叔”红了。 因为《北京遇上西雅图》，吴x波成了“雅痞大叔”的代表。,79,29.01,25.0
287,01_1情感生活,2019_01_28 大多数婚姻不是死于无性，而是死于无话 conv.txt,2019_01_28 大多数婚姻不是死于无性，而是死于无话,date_header_with_inline_body,大多数婚姻不是死于无性，而是死于无话 原创：咪蒙 咪蒙 1周前,大多数婚姻不是死于无性，而是死于无话。 作家艾小羊写过一篇类似的文章。 我跟朋友们聊起来，大家都觉得超共鸣。,112,22.04,18.5
288,02_2职场成长,2015_10_05 女人年轻的时候首先该干嘛？先挣钱！ conv.txt,2015_10_05 女人年轻的时候首先该干嘛？先挣钱！,date_header_standalone_line,女人年轻的时候首先该干嘛？先挣钱！ 咪蒙 2015-10-05,,73,30.64,25.0
289,02_2职场成长,2015_10_12 最可怕的是，那些富二代比你还努力啊 conv.txt,2015_10_12 最可怕的是，那些富二代比你还努力啊,date_header_standalone_line,最可怕的是，那些富二代比你还努力啊 咪蒙 2015-10-12,,77,23.16,20.0
290,02_2职场成长,2015_11_20 做你喜欢的工作，还是世俗意义上的好工作？ conv.txt,2015_11_20 做你喜欢的工作，还是世俗意义上的好工作？,date_header_standalone_line,做你喜欢的工作，还是世俗意义上的好工作？ 咪蒙 2015-11-20,,212,23.16,18.0
291,02_2职场成长,2015_12_16 作为老板，今天我又哭着下班了 conv.txt,2015_12_16 作为老板，今天我又哭着下班了,date_header_standalone_line,作为老板，今天我又哭着下班了 原创：咪蒙 咪蒙 2015-12-16,,170,25.64,22.0
292,02_2职场成长,2015_12_27 能在职场耍帅的女人才酷炫 conv.txt,2015_12_27 能在职场耍帅的女人才酷炫,date_header_standalone_line,能在职场耍帅的女人才酷炫 原创：咪蒙 咪蒙 2015-12-27,,129,20.43,17.0
293,02_2职场成长,2015_12_31 男孩要穷养？你跟孩子多大仇啊 conv.txt,2015_12_31 男孩要穷养？你跟孩子多大仇啊,date_header_standalone_line,男孩要穷养？你跟孩子多大仇啊 咪蒙 2015-12-31,,125,21.67,20.0
